"Alien"	"Mean.Temperature"	"Mean.Jan.Temperature"	"Rango.de.temperatura"	"PET"	"Min.pET"	"Max.pET"	"Insolation"	"Growth.Season"	"AET"	"Water.Defcit"	"Precipitation"	"Rainfall"
147	9.4	3.235	7.9425	636.2425584	10.07513805	111.8533795	3.982916667	285.39	421.1331078	215.1094506	585.17	585.17
284	9.4825	3.2625	7.905	638.7664066	10.17885434	112.7205151	4.065208333	285.66	429.7772374	208.9891692	607.5375	607.5375
257	9.2925	3.0225	7.8225	633.8684694	10.02792695	112.473936	4.095416667	281.04	439.618159	194.2503104	651.64	651.64
194	9.115	2.8975	7.8225	628.7939349	9.36590418	111.6011503	4.067291667	278.49	448.4182612	180.3756737	698.1075	698.1075
222	9.33	3.105	7.9975	634.3684869	10.14936762	112.2766771	4.0875	283.31	446.8641978	187.5042891	675.565	675.565
252	9.4625	3.27	7.9775	637.5547718	10.6758066	112.4884274	4.107083334	288.23	442.385227	195.1695448	650.7225	650.7225
276	9.4875	3.39	7.69	637.7617638	10.42173255	112.0407998	4.0775	291.29	437.0445221	200.7172417	630.2575	630.2575
278	9.5675	3.5475	7.4175	638.9701202	11.10030895	111.9178406	4.064375	293.49	434.7228754	204.2472448	619.2575	619.2575
259	9.5625	3.5125	7.3825	638.6706256	11.39318969	111.807395	4.221041667	293.87	432.7111145	205.9595112	613.1525	613.1525
48	8.5675	3.8475	6.0675	608.7610292	10.97995097	103.5206901	3.609375	294.39	512.7379171	96.02311212	1512.0425	1512.0425
98	8.28	3.4025	7.345	606.2233528	10.083816	104.4668043	3.452291667	275.56	519.3854683	86.83788455	1880.9925	1880.9925
102	8.3725	3.35	7.435	608.0002598	11.1890834	105.2916343	3.458333333	278.27	510.4957859	97.50447391	1512.8375	1512.8375
45	7.8275	2.7625	6.7875	593.7904143	10.37579465	104.0074453	3.387083334	261.73	493.4787449	100.3116693	1522.88	1522.88
88	8.1275	2.955	6.8225	602.363521	10.13462315	105.4003555	3.427083334	267.3	490.4283115	111.9352096	1211.855	1211.855
166	8.7375	3.405	7.1825	617.5709649	11.5771654	107.8471261	3.53625	285.5	476.5379007	141.0330643	896.48	896.48
172	8.77	3.345	7.375	618.5440063	10.28106716	108.2204015	3.5875	284.79	454.374079	164.1699274	755.805	755.805
134	8.6725	3.205	7.465	615.7022959	10.62988581	108.4758976	3.589583333	283.3	452.1664492	163.5358467	757.1725	757.1725
217	8.9025	3.3575	7.625	622.2505074	10.44550347	109.8167805	3.628125	290.41	452.5987411	169.6517663	733.34	733.34
185	9.18	3.565	7.7125	629.3782766	10.5890816	110.9410558	3.682916667	297.89	438.3817137	190.9965629	654.3125	654.3125
236	8.705	3.125	7.475	617.4048447	11.59603432	109.0302732	3.664583333	282.99	443.1996449	174.2051998	708.245	708.245
147	9.0025	3.2975	7.8725	625.5912187	11.57373358	110.3992119	3.734375	290.25	443.3998475	182.1913712	685.265	685.265
280	8.92	3.16	7.79	623.7191077	11.12958716	110.3233227	3.671041667	285.27	444.6465285	179.0725791	696.665	696.665
212	9.025	3.21	7.4575	626.4745607	10.80731658	111.2665796	3.64	283.76	444.5430472	181.9315136	688.46	688.46
182	9.125	3.2325	7.735	629.5501335	10.93878821	112.4215441	3.674375	293.58	448.2705856	181.2795478	695.935	695.935
175	9.2225	3.345	8.04	631.719183	10.52058511	112.4923242	3.744583333	299.75	442.2398901	189.479293	665.4725	665.4725
184	9.1525	3.305	8.08	629.7178946	10.99075475	111.8617244	3.757291667	297.76	429.3939153	200.3239793	623.5825	623.5825
142	8.9675	3.105	8.0325	624.913688	9.74410073	110.9351483	3.712916667	291.2	426.471164	198.442524	623.805	623.805
163	8.7075	2.8125	7.9725	618.2661808	9.379832693	109.9267986	3.633541667	280.11	431.5624689	186.703712	658.8475	658.8475
312	9.1975	3.1875	7.97	631.4580884	10.41166082	111.9699758	3.645833333	284.21	435.1486437	196.3094448	640.335	640.335
208	9.025	3.0725	7.97	626.2379571	10.40791035	111.2742613	3.685	280.68	429.055278	197.1826791	630.725	630.725
117	8.39	2.57	8.045	609.5277496	8.963200228	108.8368948	3.66	269.72	429.7760687	179.7516809	674.8225	674.8225
123	8.6025	2.7625	8.1175	615.0429	9.952492114	109.792589	3.732083334	274.59	429.6885185	185.3543815	658.8425	658.8425
217	9.1425	3.1425	7.9875	629.4251245	9.89679243	111.9134556	3.906875	285.14	427.0906035	202.3345211	615.6675	615.6675
258	9.4075	3.3075	7.875	636.462937	10.45886154	113.0880956	4.03875	289.82	421.3408275	215.1221096	584.945	584.945
203	9.5875	3.495	8.165	641.1179506	10.78786171	113.6026966	4.032708334	294.67	412.8852924	228.2326582	554	554
154	9.59	3.495	8.16	641.0877884	10.63870907	113.2794905	4.024791667	295.04	407.1440425	233.9437459	538.835	538.835
130	9.5975	3.4675	8.155	641.3633231	10.44853896	113.1397805	4.032291667	294.58	411.8586931	229.50463	550.8925	550.8925
202	9.6075	3.4275	8.1025	641.8299418	9.903698701	113.3015447	4.039166667	292.1	414.3380815	227.4918603	557.2825	557.2825
166	9.48	3.285	8.02	638.3807937	10.11629742	112.6579835	4.067083333	289.02	412.9811463	225.3996473	558.5025	558.5025
240	9.3625	3.16	7.8975	635.358859	9.966619641	112.4102357	4.068333333	283.53	422.4482243	212.9106347	590.6175	590.6175
234	9.4175	3.1475	8.06	637.0429619	10.06948281	112.9771045	4.067083333	284.48	433.0751353	203.9678267	621.7125	621.7125
239	9.15	2.9725	8.225	629.6025088	9.763560234	111.6584947	4.010833333	281.2	441.9880444	187.6144644	669.525	669.525
217	9.1875	3.03	8.03	630.2051819	10.09274916	111.4101525	4.074583333	282.08	439.9740806	190.2311014	659	659
234	9.3175	3.17	7.8525	633.204864	10.55676919	111.4327484	4.163125	285.26	434.5027758	198.7020882	631.93	631.93
260	9.45	3.305	7.7025	636.6050289	10.32839488	111.9444217	4.134166667	287.77	436.0950703	200.5099585	629.835	629.835
463	9.5325	3.4	7.555	638.4311829	10.52703319	112.4089463	4.113958334	290.07	431.0876335	207.3435494	609.8275	609.8275
292	9.5325	3.3925	7.525	638.3603824	11.085531	112.5014031	4.194375	291.53	428.3096193	210.0507631	600.67	600.67
234	9.55	3.42	7.1125	638.2181105	10.74549885	112.6914402	4.117291667	293.42	428.9227366	209.2953739	601.65	601.65
256	9.3275	4.475	6.3975	627.7163266	14.7906875	105.4983985	3.769375	320.54	516.6587656	111.0575611	1139.91	1139.91
121	8.1725	3.255	6.8975	600.644488	10.08930891	103.5527346	3.455833334	278.18	508.560175	92.08431297	1759.55	1759.55
68	7.735	2.755	7.235	591.4623911	8.652596608	102.9446875	3.37	263.78	497.9199328	93.54245826	1804.82	1804.82
83	7.51	2.48	7.0275	586.8536918	9.166699647	102.8068159	3.342708334	257.17	478.2564803	108.5972115	1303.32	1303.32
119	8.42	3.1675	7.445	609.7112196	9.783248569	106.5156613	3.466041667	278.56	477.3277945	132.3834251	957.735	957.735
171	9.05	3.61	7.765	625.4413983	11.34336332	109.3756712	3.579166667	294.08	476.6584496	148.7829487	848.9725	848.9725
163	9.05	3.5175	7.7675	625.7652919	11.56093461	109.5486012	3.613958333	292.27	464.4954447	161.2698472	778.7925	778.7925
148	8.1425	2.7475	7.095	602.5552193	9.536122371	106.2745358	3.508125	268.82	446.3412723	156.213947	781.08	781.08
166	7.975	2.5925	7.08	598.1979561	8.855650691	106.0988064	3.503125	264.74	449.3592656	148.8386905	823.3075	823.3075
142	8.665	3.1275	7.64	616.0106018	10.09084508	108.9151785	3.657708333	284.33	453.3855728	162.6250291	761.9675	761.9675
136	8.6775	3.085	7.7775	616.5151788	11.60847062	109.2489356	3.789583334	285.04	449.5318174	166.9833614	741.5825	741.5825
184	9.15	3.45	8.1575	628.8955748	11.82383993	110.9875362	3.901041667	296.88	442.2541754	186.6413994	671.1075	671.1075
323	9.195	3.41	7.7675	630.7799146	11.40093475	111.4768857	3.792916667	292.16	441.5420315	189.237883	663.7675	663.7675
286	9.305	3.47	7.13	634.0111647	11.04349	112.7667098	3.709791667	288.7	453.2646018	180.7465629	701.6025	701.6025
261	9.4725	3.56	7.28	638.5995362	11.2345403	113.9391182	3.734791667	296.7	457.4946686	181.1048677	706.44	706.44
196	9.2525	3.4125	7.725	632.3129252	9.785486797	112.7042737	3.792916667	297.71	446.1386192	186.1743059	677.9125	677.9125
192	8.9275	3.1325	7.945	623.1701623	10.81911043	111.1717107	3.777708334	292.57	433.9320921	189.2380703	654.52	654.52
179	9.0925	3.215	7.9675	628.1225821	9.860732494	111.8942135	3.760833333	292.64	435.9764289	192.1461532	650.02	650.02
188	9.02	3.09	7.995	626.2847911	9.787085339	111.6184769	3.7225	287.86	430.307349	195.977442	634.16	634.16
199	9.2275	3.235	8.0425	631.7215141	10.65999552	112.4343837	3.727708333	288.74	430.6375384	201.0839756	624.04	624.04
162	8.94	2.9925	8.05	624.0426625	10.04043421	111.2232196	3.717291667	282.21	430.4776342	193.5650283	639.9725	639.9725
123	8.76	2.8525	8.3925	619.4986881	9.374815908	110.529269	3.715625	279.75	425.1494555	194.3492326	630.635	630.635
147	8.8525	2.9425	8.525	621.9189864	10.34095295	110.8653792	3.683958333	280.42	424.2011221	197.7178644	621.8075	621.8075
146	9.0225	3.045	8.27	625.9971575	9.864839359	111.5481547	3.804375	283.06	421.2812622	204.7158953	603.615	603.615
217	9.43	3.325	8.1275	637.0260789	10.47889885	113.2421207	3.979166667	291.69	414.5901567	222.4359222	564.45	564.45
222	9.5925	3.4875	8.1775	641.0551129	10.66891557	113.7324934	3.994583333	294.08	409.4852898	231.5698231	544.985	544.985
203	9.69	3.5775	8.17	643.558766	10.81382231	113.8275019	4.0075	296.13	407.7485413	235.8102246	537.23	537.23
120	9.67	3.5125	8.285	643.3273086	10.567544	113.6524193	4.007916667	296.67	410.3384118	232.9888967	544.4575	544.4575
213	9.6475	3.46	8.3475	642.8675258	10.35473226	113.6148498	4.020625	295.26	409.690019	233.1775069	543.57	543.57
128	9.5	3.3225	8.23	638.7304566	10.18095629	112.8301996	4.066458333	292.2	409.4118699	229.3185867	548.0625	548.0625
152	9.4375	3.265	8.32	637.0799697	10.19328826	112.6829672	4.053125	290.03	418.9573722	218.1225976	577.0325	577.0325
246	9.15	3.105	9.05	629.3194048	10.38153524	111.5147647	3.949791667	286.09	425.7557714	203.5636335	612.0375	612.0375
222	8.9	2.92	9.235	622.6595047	9.857592152	110.4476917	3.90125	281.74	429.5389657	193.1205391	639.0075	639.0075
240	9.1625	3.0625	8.395	629.4557474	10.19151219	111.2067015	4.055	284.88	432.9230449	196.5327025	634.6825	634.6825
247	9.2975	3.1525	7.8925	632.3925144	10.51879995	111.2657677	4.178125	285.84	429.2551566	203.1373577	615.515	615.515
209	9.2925	3.1525	7.7725	632.1649501	10.1890497	111.2677804	4.152708333	285.38	431.0141339	201.1508162	621.485	621.485
244	9.375	3.2075	7.765	634.3676216	10.36586749	111.9740557	4.1325	287.72	426.2322641	208.1353575	601.7575	601.7575
278	9.4575	3.2225	7.755	636.5782125	10.61584307	112.9330527	4.087083334	288.12	427.7036015	208.874611	602.4275	602.4275
303	9.5275	3.1975	7.4325	638.7462416	10.1296568	114.1440007	3.971458333	286.88	430.5641554	208.1820862	607.645	607.645
277	8.9925	4.325	6.285	618.9252645	14.47520691	103.8306618	3.719375	315.35	503.6689686	115.2562959	1097.1225	1097.1225
97	7.265	2.4	6.035	578.4892228	9.366428288	100.2019256	3.271041667	256.05	479.7570926	98.73213021	1621.805	1621.805
63	6.8625	1.8925	6.8925	569.8801464	6.18037904	100.6110678	3.180416667	240.19	477.1464315	92.73371488	2096.8975	2096.8975
116	7.9675	2.7975	7.57	597.5076762	10.27187427	104.5326125	3.373333334	269.83	488.3144506	109.1932256	1275.885	1275.885
100	7.7525	2.61	7.135	591.5255744	6.814183874	103.6834491	3.354791667	257.97	465.474919	126.0506554	1021.43	1021.43
120	7.545	2.37	6.905	586.5668614	9.155920445	103.704038	3.3425	249.86	459.6398276	126.9270338	1006.375	1006.375
113	8.0325	2.695	7.2625	599.9444864	8.709244891	106.0804759	3.459583334	263.65	469.8906448	130.0538416	977.2375	977.2375
158	8.5525	3.035	7.64	612.9947564	10.37799325	108.6096804	3.58375	281.18	462.5354541	150.4593023	830.925	830.925
160	8.545	2.995	7.52	613.2564757	9.919757152	108.3593414	3.615833333	282.04	454.0957603	159.1607154	777.6575	777.6575
132	8.475	2.9175	7.4425	610.7844976	9.336567349	108.1737701	3.661041667	279.49	452.5625595	158.2219382	781.575	781.575
124	8.4775	2.915	7.63	611.3698902	11.34675827	108.4480995	3.760208334	280.54	459.3349352	152.034955	817.9425	817.9425
225	8.915	3.305	8.0025	622.4223282	11.77105096	109.9562687	3.83625	293.28	444.8875559	177.5347723	698.9	698.9
288	9.3225	3.5975	7.9925	633.3690792	11.9452673	111.7647321	3.83125	302.66	448.2631018	185.1059774	681.47	681.47
310	9.2475	3.5075	7.5225	631.7839679	11.43086706	112.25409	3.787291667	295.66	459.7530799	172.030888	735.255	735.255
393	9.325	3.5525	6.895	633.4704918	11.85092818	112.4252897	3.772916667	296.34	468.1726873	165.2978045	768.8525	768.8525
277	9.2375	3.4425	7.6825	631.3163064	10.23087677	112.9051459	3.861666667	295.3	452.2354886	179.0808179	704.9975	704.9975
227	8.9925	3.1825	7.9175	624.9022111	11.00006527	111.6743332	3.81875	292.96	441.5143393	183.3878718	678.9225	678.9225
203	9.22	3.315	7.675	631.3765069	10.00407383	112.6785561	3.77375	291.39	439.6221883	191.7543186	655.31	655.31
185	9.1075	3.1575	7.8475	628.4527915	9.721503039	112.4545381	3.766666667	288.61	434.7376552	193.7151363	644.93	644.93
182	8.92	2.9625	7.8775	623.2510868	10.25688476	111.6748797	3.74875	283.89	432.4511376	190.7999492	648.8525	648.8525
138	8.775	2.8525	8.0425	619.261738	9.813492266	110.8673134	3.749583333	280.83	437.4211843	181.8405537	678.61	678.61
162	8.7525	2.855	8.22	618.6263898	9.829798703	110.5307816	3.740208334	278.93	431.8958798	186.7305101	657.6825	657.6825
206	8.8175	2.9025	8.3125	620.4971649	10.05811246	110.7567591	3.715208334	277.58	425.150232	195.3469329	627.7175	627.7175
140	9.045	3.0425	8.3075	626.7886404	9.869196666	111.8569951	3.751041667	282.22	424.20493	202.5837104	611.2225	611.2225
187	9.31	3.24	8.275	633.443518	10.740648	112.9203864	3.840208333	288.79	413.3476299	220.0958881	566.405	566.405
160	9.445	3.3525	8.1775	637.13805	10.45193094	113.1414861	3.92	291.89	413.5036002	223.6344497	560.715	560.715
185	9.7	3.555	8.1425	643.7729492	10.74343854	114.1397402	3.978541667	297.08	410.9741278	232.7988213	545.1375	545.1375
179	9.5775	3.47	8.3675	640.4696848	10.55683421	112.9944521	4.002916667	296.25	408.8129814	231.6567034	543.82	543.82
198	9.455	3.3825	8.54	637.2481935	10.4260147	112.0916754	3.994166667	292.46	407.0000855	230.2481079	543.1975	543.1975
227	9.545	3.405	8.3625	639.7383524	10.39349222	112.8431442	4.05125	295.21	412.5670012	227.1713512	554.6225	554.6225
163	9.57	3.415	8.36	640.355467	10.51171424	113.0936464	4.080833334	296.63	415.1527761	225.2026909	560.7475	560.7475
316	9.2375	3.1875	8.9975	631.3216656	10.63375579	111.7891783	3.983125	289.54	421.2398431	210.0818225	593.2	593.2
264	9.1325	3.1025	9.165	628.9431296	10.16416718	111.4253843	3.945416667	287.28	430.431152	198.5119775	627.2425	627.2425
224	9.3275	3.1875	8.42	633.6439363	10.41200589	112.2217047	4.061041667	289.9	429.9633678	203.6805685	615.79	615.79
261	9.3325	3.1625	8.005	633.4679402	10.49102397	111.9786513	4.135625	288.13	428.0630702	205.40487	609.69	609.69
233	9.38	3.18	7.8975	634.8077166	10.11958665	112.2306655	4.162916667	288.17	429.346766	205.4609506	611.17	611.17
239	9.3875	3.17	7.875	634.9142173	10.27773477	112.3937869	4.143125	287.59	425.4442596	209.4699577	598.395	598.395
245	9.3525	3.085	7.805	633.7542356	9.835132685	112.7716597	4.061041667	284.68	422.3512052	211.4030303	591.0125	591.0125
274	9.47	3.165	7.395	636.8899076	9.975640248	113.483786	4.0175	287.01	431.1796888	205.7102188	611.815	611.815
209	8.895	3.975	6.81	618.3415887	14.26298393	104.4983497	3.5775	307.66	508.3873447	109.9542439	1171.475	1171.475
153	8.1275	2.87	6.725	599.9155554	10.11928111	102.9534233	3.184166667	274.24	498.9289745	100.9865809	1424.1125	1424.1125
35	6.6975	1.645	6.2575	564.3560206	6.150747657	99.59883537	3.042291667	227.92	469.4404855	94.91553513	1873.0625	1873.0625
85	7.435	2.385	7.2075	584.178407	8.986561031	102.3304801	3.245416667	251.02	478.029891	106.1485159	1357.7	1357.7
67	7.3025	2.19	7.1025	580.5491121	9.116999265	102.319325	3.246458334	247.15	461.1902493	119.3588629	1107.22	1107.22
74	7.38	2.1225	7.0075	582.7032471	7.92027225	103.5721889	3.291666667	245.66	457.4262084	125.2770386	1022.6625	1022.6625
140	7.9725	2.555	7.2475	598.1035735	9.852983149	106.3265567	3.445625	262.35	469.4455222	128.6580513	995.185	995.185
161	8.5325	3.015	7.4625	612.9139277	9.594615037	108.3658114	3.591041667	277.42	467.0142325	145.8996952	857.4675	857.4675
171	8.5875	3.05	7.4375	613.3250161	9.784639474	108.6002059	3.642916667	280.5	450.1502651	163.174751	757.12	757.12
188	8.84	3.2025	7.6325	620.6601858	9.653315191	109.6605803	3.725625	288.55	451.3808003	169.2793855	733.91	733.91
172	8.7	3.0575	7.63	617.1202499	10.54706261	109.3546878	3.750208334	285.34	453.6293816	163.4908683	758.0275	758.0275
304	9.05	3.38	7.8875	625.9972105	11.5975823	110.7723055	3.807708333	295.83	451.3044982	174.6927123	714.6675	714.6675
381	9.495	3.74	8.155	637.6584005	12.18711716	112.5023261	3.866458334	309.8	442.8880454	194.770355	650.44	650.44
322	8.9525	3.265	7.7825	623.3889681	10.92997487	110.4507256	3.783541667	296.95	450.1709471	173.218021	718.8725	718.8725
290	8.945	3.2075	7.44	623.1572539	11.31814508	110.8280686	3.741458334	293.24	460.1210468	163.0362071	768.5525	768.5525
238	8.9225	3.1575	7.7875	622.7702851	9.705549516	111.1616031	3.792083333	291.78	450.5716838	172.1986012	723.345	723.345
200	9.0725	3.23	7.8875	627.100284	10.7523357	111.9021419	3.78875	293.29	445.4044136	181.6958704	687.6225	687.6225
246	9.39	3.4475	7.795	635.4843633	10.2058174	113.3732581	3.794583333	295.59	440.7811145	194.7032488	649.775	649.775
232	9.2475	3.26	7.89	631.8793044	9.903867444	113.197541	3.812083334	291.67	435.2317338	196.6475706	638.73	638.73
195	9.22	3.1675	7.93	631.2621575	10.53628605	113.3573079	3.822083334	290.12	436.2328437	195.0293138	644.0725	644.0725
115	8.6675	2.7775	7.885	616.1512048	9.79461904	110.3248429	3.791458333	279.64	434.0881124	182.0630924	672.045	672.045
147	8.8025	2.915	8.03	619.6855862	9.731793473	110.4866368	3.825625	282.55	432.3898299	187.2957563	655.13	655.13
200	9.0525	3.07	8.1525	626.7143749	10.38437498	111.8821088	3.787291667	284.28	427.2317887	199.4825863	620.9825	620.9825
184	9.36	3.2525	8.305	635.2021023	10.16284506	113.5835606	3.688333334	286.45	420.731911	214.4701913	585.175	585.175
142	9.265	3.175	8.22	632.3225856	10.53761207	113.003031	3.723541667	284.95	418.3982506	213.9243349	582.825	582.825
160	9.545	3.445	8.1225	639.5267176	10.5534576	113.5494992	3.924791667	294.55	411.3025322	228.2241854	550.97	550.97
212	9.7375	3.5875	7.82	644.5566928	10.59262422	114.3517595	4.003958333	300.92	413.1051955	231.4514972	549.005	549.005
199	9.715	3.6	8.01	643.7094718	10.71147726	113.7931132	4.075416667	300.61	411.2470812	232.4623906	545.015	545.015
198	9.5875	3.525	8.31	640.2392752	10.64561913	112.5652904	4.055625	296.37	406.3571866	233.8820887	536.68	536.68
222	9.6475	3.5225	8.19	641.9900144	10.56501672	113.1844916	4.080208334	298.15	409.1962267	232.7937877	541.9825	541.9825
219	9.76	3.5675	8.025	645.0965971	10.78157733	113.9215636	4.133125	301.41	411.1307833	233.9658137	543.2775	543.2775
296	9.625	3.4275	7.925	641.4738297	10.83627919	113.3297435	4.130625	298.28	418.1393426	223.3344871	566.6025	566.6025
256	9.4725	3.275	7.98	637.381596	10.08550743	113.1115056	4.109166667	293.91	427.9246062	209.4569898	602.0075	602.0075
218	9.475	3.27	7.975	637.2716746	10.37897345	113.0958206	4.124375	292.65	426.0279013	211.2437733	596.3725	596.3725
235	9.365	3.1675	7.91	634.1756294	10.42077061	112.3807288	4.1525	288.3	421.473703	212.7019264	587.58	587.58
218	9.4525	3.2125	7.93	636.5717231	10.16124076	112.8437402	4.190416667	289.24	423.1160171	213.455706	588.7675	588.7675
161	9.37	3.1275	7.8725	634.1038542	10.06981244	112.4958839	4.151041667	286.73	423.6856561	210.4181981	594.3475	594.3475
170	9.4	3.13	7.875	634.8744291	9.859419611	112.9095125	4.0875	286.92	422.3216761	212.552753	588.685	588.685
316	9.585	3.47	7.0875	638.4904704	10.46177829	112.2726603	4.171875	295.29	428.133236	210.3572344	596.2275	596.2275
213	8.8275	4.105	6.1025	614.243788	13.80760799	102.7999964	3.71125	307.01	499.1777694	115.0660186	1100.3525	1100.3525
121	8.3275	3.325	6.74	605.1692985	12.595234	102.8075436	3.535416667	287.52	497.8931393	107.2761592	1246.7175	1246.7175
104	7.6775	2.6175	6.5325	587.929266	8.737866559	101.6533748	3.372083333	264.23	486.8485504	101.0807156	1475.1525	1475.1525
22	7	1.955	6.475	572.2764374	7.57098927	100.5540294	3.195625	239.27	476.9393675	95.33706993	1787.6525	1787.6525
104	7.645	2.4825	7.315	589.6720117	7.880992326	103.4756854	3.255625	256.22	487.9796453	101.6923664	1453.5875	1453.5875
129	8.14	2.7725	7.5775	602.0920202	9.943947888	105.7200497	3.285833333	270.57	478.67134	123.4206802	1054.25	1054.25
93	7.66	2.2975	7.0975	588.3739223	6.718891041	104.942011	3.285833333	252.72	457.9054474	130.4684748	971.4025	971.4025
